Product,Price per Unit,Units Sold,Total Sales,Timestamp
Bread,26.9,40,1076.06,2024-11-27 10:33:28
Eggs,11.92,79,941.47,2024-11-27 10:33:28
Fruits,20.76,85,1764.59,2024-11-27 10:33:28
Fruits,26.64,66,1758.1,2024-11-27 10:33:28
Milk,18.93,3,56.78,2024-11-27 10:33:28
Eggs,10.04,9,90.4,2024-11-27 10:33:28
Vegetables,5.48,55,301.46,2024-11-27 10:33:28
Fruits,20.41,73,1489.77,2024-11-27 10:33:28
Rice,39.99,58,2319.54,2024-11-27 10:33:28
Milk,13.5,27,364.4,2024-11-27 10:33:28
Rice,43.57,90,3921.0,2024-11-27 10:33:28
Fruits,21.33,91,1941.31,2024-11-27 10:33:28
Bread,23.95,96,2298.84,2024-11-27 10:33:28
Fruits,13.87,50,693.26,2024-11-27 10:33:28
Eggs,9.92,33,327.48,2024-11-27 10:33:28
Eggs,11.89,2,23.77,2024-11-27 10:33:28
Fruits,15.98,10,159.84,2024-11-27 10:33:28
Vegetables,21.21,50,1060.64,2024-11-27 10:33:28
Rice,37.64,23,865.62,2024-11-27 10:33:28
Fruits,28.41,24,681.81,2024-11-27 10:33:28
Rice,43.68,80,3494.8,2024-11-27 10:33:28
Eggs,10.56,35,369.45,2024-11-27 10:33:28
Eggs,10.45,46,480.87,2024-11-27 10:33:28
Eggs,7.08,37,261.95,2024-11-27 10:33:28
Fruits,16.68,35,583.71,2024-11-27 10:33:28
Bread,24.59,64,1573.92,2024-11-27 10:33:28
Eggs,8.16,11,89.75,2024-11-27 10:33:28
Fruits,47.45,21,996.48,2024-11-27 10:33:28
Eggs,11.45,15,171.78,2024-11-27 10:33:28
Rice,36.55,17,621.28,2024-11-27 10:33:28
Milk,15.12,3,45.36,2024-11-27 10:33:28
Fruits,27.84,26,723.87,2024-11-27 10:33:28
Vegetables,21.91,12,262.97,2024-11-27 10:33:28
Fruits,40.33,67,2702.36,2024-11-27 10:33:28
Milk,10.55,7,73.88,2024-11-27 10:33:28
Eggs,8.31,94,781.61,2024-11-27 10:33:28
Bread,29.38,18,528.92,2024-11-27 10:33:28
Rice,43.62,68,2966.42,2024-11-27 10:33:28
Vegetables,19.91,7,139.4,2024-11-27 10:33:28
Vegetables,34.41,72,2477.7,2024-11-27 10:33:28
Fruits,27.55,94,2590.02,2024-11-27 10:33:28
Fruits,20.89,97,2025.87,2024-11-27 10:33:28
Milk,15.53,16,248.53,2024-11-27 10:33:28
Bread,23.75,86,2042.55,2024-11-27 10:33:28
Rice,26.15,36,941.31,2024-11-27 10:33:28
Bread,22.67,48,1088.03,2024-11-27 10:33:28
Milk,20.1,47,944.52,2024-11-27 10:33:28
Bread,18.24,40,729.46,2024-11-27 10:33:28
Eggs,6.59,11,72.51,2024-11-27 10:33:28
Bread,22.56,64,1443.82,2024-11-27 10:33:28
Bread,17.32,80,1385.42,2024-11-27 10:33:28
Bread,18.56,72,1336.41,2024-11-27 10:33:28
Rice,41.45,92,3813.34,2024-11-27 10:33:28
Vegetables,14.69,27,396.65,2024-11-27 10:33:28
Eggs,8.35,30,250.62,2024-11-27 10:33:28
Bread,17.49,18,314.79,2024-11-27 10:33:28
Bread,20.72,3,62.17,2024-11-27 10:33:28
Rice,41.12,78,3207.35,2024-11-27 10:33:28
Eggs,5.49,8,43.93,2024-11-27 10:33:28
Rice,31.65,23,728.0,2024-11-27 10:33:28
Milk,20.15,82,1652.2,2024-11-27 10:33:28
Bread,22.55,25,563.66,2024-11-27 10:33:28
Milk,20.64,19,392.22,2024-11-27 10:33:28
Rice,27.72,100,2771.55,2024-11-27 10:33:28
Milk,22.85,86,1965.29,2024-11-27 10:33:28
Milk,12.62,94,1186.37,2024-11-27 10:33:28
Milk,11.06,36,398.1,2024-11-27 10:33:28
Bread,22.08,18,397.49,2024-11-27 10:33:28
Eggs,5.05,10,50.52,2024-11-27 10:33:28
Vegetables,21.79,6,130.73,2024-11-27 10:33:28
Fruits,38.27,78,2984.77,2024-11-27 10:33:28
Eggs,5.84,40,233.68,2024-11-27 10:33:28
Milk,17.25,79,1362.86,2024-11-27 10:33:28
Vegetables,17.21,12,206.57,2024-11-27 10:33:28
Fruits,22.54,20,450.88,2024-11-27 10:33:28
Vegetables,24.03,79,1898.15,2024-11-27 10:33:28
Vegetables,15.45,84,1298.11,2024-11-27 10:33:28
Bread,20.34,72,1464.43,2024-11-27 10:33:28
Bread,15.26,70,1068.5,2024-11-27 10:33:28
Eggs,9.74,78,759.52,2024-11-27 10:33:28
Rice,47.16,62,2924.05,2024-11-27 10:33:28
Fruits,31.16,94,2929.14,2024-11-27 10:33:28
Bread,28.37,9,255.29,2024-11-27 10:33:28
Rice,34.58,82,2835.64,2024-11-27 10:33:28
Rice,44.58,99,4413.9,2024-11-27 10:33:28
Milk,20.92,51,1067.14,2024-11-27 10:33:28
Bread,20.86,84,1752.02,2024-11-27 10:33:28
Fruits,18.49,3,55.48,2024-11-27 10:33:28
Rice,35.0,94,3290.15,2024-11-27 10:33:28
Rice,28.48,71,2021.73,2024-11-27 10:33:28
Rice,47.63,42,2000.43,2024-11-27 10:33:28
Vegetables,36.68,81,2971.28,2024-11-27 10:33:28
Eggs,7.45,89,663.37,2024-11-27 10:33:28
Milk,22.19,29,643.44,2024-11-27 10:33:28
Eggs,9.99,85,848.74,2024-11-27 10:33:28
Eggs,9.47,33,312.4,2024-11-27 10:33:28
Rice,40.99,53,2172.5,2024-11-27 10:33:28
Milk,12.57,60,754.27,2024-11-27 10:33:28
Eggs,7.28,21,152.85,2024-11-27 10:33:28
Milk,23.63,61,1441.49,2024-11-27 10:33:28
Vegetables,34.12,30,1023.64,2024-11-27 10:33:28
Rice,29.78,11,327.56,2024-11-27 10:33:28
Rice,24.89,28,697.0,2024-11-27 10:33:28
Milk,14.66,84,1231.53,2024-11-27 10:33:28
Vegetables,12.95,95,1230.4,2024-11-27 10:33:28
Bread,26.73,1,26.73,2024-11-27 10:33:28
Bread,25.3,60,1517.72,2024-11-27 10:33:28
Vegetables,27.51,50,1375.64,2024-11-27 10:33:28
Bread,24.49,14,342.79,2024-11-27 10:33:28
Rice,46.52,96,4466.08,2024-11-27 10:33:28
Eggs,8.85,56,495.88,2024-11-27 10:33:28
Vegetables,17.73,40,709.16,2024-11-27 10:33:28
Eggs,7.49,59,442.04,2024-11-27 10:33:28
Rice,21.1,23,485.21,2024-11-27 10:33:28
Bread,15.86,95,1507.14,2024-11-27 10:33:28
Vegetables,38.78,55,2132.8,2024-11-27 10:33:28
Milk,20.32,41,833.22,2024-11-27 10:33:28
Bread,26.05,32,833.49,2024-11-27 10:33:28
Fruits,49.27,82,4040.19,2024-11-27 10:33:28
Rice,23.05,79,1820.91,2024-11-27 10:33:28
Bread,24.31,49,1191.05,2024-11-27 10:33:28
Bread,20.41,5,102.04,2024-11-27 10:33:28
Bread,25.04,9,225.35,2024-11-27 10:33:28
Fruits,11.67,22,256.68,2024-11-27 10:33:28
Fruits,30.45,8,243.61,2024-11-27 10:33:28
Fruits,19.45,33,641.77,2024-11-27 10:33:28
Vegetables,36.86,76,2801.7,2024-11-27 10:33:28
Milk,22.64,21,475.38,2024-11-27 10:33:28
Vegetables,30.88,60,1852.89,2024-11-27 10:33:28
Rice,30.89,91,2811.12,2024-11-27 10:33:28
Bread,28.86,64,1847.21,2024-11-27 10:33:28
Bread,20.83,42,875.05,2024-11-27 10:33:28
Rice,48.93,12,587.12,2024-11-27 10:33:28
Milk,18.65,80,1492.17,2024-11-27 10:33:28
Fruits,10.08,78,786.42,2024-11-27 10:33:28
Rice,36.87,61,2248.8,2024-11-27 10:33:28
Milk,17.57,86,1511.24,2024-11-27 10:33:28
Rice,21.4,75,1605.15,2024-11-27 10:33:28
Vegetables,17.54,9,157.87,2024-11-27 10:33:28
Vegetables,5.32,57,303.49,2024-11-27 10:33:28
Milk,17.71,49,867.86,2024-11-27 10:33:28
Rice,39.98,46,1839.0,2024-11-27 10:33:28
Eggs,7.1,61,433.34,2024-11-27 10:33:28
Rice,31.56,79,2493.36,2024-11-27 10:33:28
Rice,35.48,58,2057.79,2024-11-27 10:33:28
Vegetables,21.82,58,1265.63,2024-11-27 10:33:28
Bread,18.53,96,1778.67,2024-11-27 10:33:28
Rice,35.05,65,2278.54,2024-11-27 10:33:28
Bread,16.24,75,1217.88,2024-11-27 10:33:28
Bread,28.82,46,1325.72,2024-11-27 10:33:28
Vegetables,11.11,98,1089.04,2024-11-27 10:33:28
Fruits,43.73,50,2186.28,2024-11-27 10:33:28
Fruits,37.31,1,37.31,2024-11-27 10:33:28
Eggs,11.16,75,837.2,2024-11-27 10:33:28
Bread,29.64,95,2815.69,2024-11-27 10:33:28
Rice,26.13,82,2142.97,2024-11-27 10:33:28
Milk,22.27,18,400.87,2024-11-27 10:33:28
Milk,13.88,95,1318.82,2024-11-27 10:33:28
Bread,27.47,60,1647.98,2024-11-27 10:33:28
Eggs,7.19,76,546.44,2024-11-27 10:33:28
Bread,20.38,20,407.65,2024-11-27 10:33:28
Vegetables,27.91,57,1590.9,2024-11-27 10:33:28
Fruits,18.62,61,1135.96,2024-11-27 10:33:28
Eggs,7.17,37,265.23,2024-11-27 10:33:28
Rice,42.21,4,168.84,2024-11-27 10:33:28
Vegetables,30.82,27,832.1,2024-11-27 10:33:28
Rice,21.27,34,723.35,2024-11-27 10:33:28
Bread,29.56,98,2896.88,2024-11-27 10:33:28
Fruits,20.86,89,1856.65,2024-11-27 10:33:28
Fruits,27.67,38,1051.46,2024-11-27 10:33:28
Fruits,14.12,25,353.1,2024-11-27 10:33:28
Rice,30.13,56,1687.21,2024-11-27 10:33:28
Vegetables,22.09,71,1568.45,2024-11-27 10:33:28
Eggs,8.19,29,237.48,2024-11-27 10:33:28
Milk,11.46,59,675.9,2024-11-27 10:33:28
Fruits,36.8,67,2465.91,2024-11-27 10:33:28
Milk,18.25,89,1624.59,2024-11-27 10:33:28
Milk,10.48,83,870.25,2024-11-27 10:33:28
Fruits,18.52,12,222.26,2024-11-27 10:33:28
Vegetables,20.01,34,680.21,2024-11-27 10:33:28
Eggs,5.39,45,242.39,2024-11-27 10:33:28
Vegetables,16.8,58,974.4,2024-11-27 10:33:28
Rice,43.57,82,3573.01,2024-11-27 10:33:28
Fruits,45.61,96,4378.93,2024-11-27 10:33:28
Vegetables,30.98,17,526.73,2024-11-27 10:33:28
Vegetables,9.44,42,396.35,2024-11-27 10:33:28
Eggs,8.14,97,789.94,2024-11-27 10:33:28
Rice,31.5,72,2268.19,2024-11-27 10:33:28
Rice,47.99,35,1679.75,2024-11-27 10:33:28
Eggs,9.21,96,884.54,2024-11-27 10:33:28
Bread,19.34,68,1315.21,2024-11-27 10:33:28
Milk,18.64,6,111.81,2024-11-27 10:33:28
Eggs,9.87,53,523.0,2024-11-27 10:33:28
Rice,39.56,32,1266.0,2024-11-27 10:33:28
Rice,45.96,9,413.62,2024-11-27 10:33:28
Vegetables,18.04,75,1353.27,2024-11-27 10:33:28
Milk,11.7,64,748.85,2024-11-27 10:33:28
Rice,49.51,36,1782.41,2024-11-27 10:33:28
Bread,16.74,60,1004.17,2024-11-27 10:33:28
Fruits,13.42,46,617.51,2024-11-27 10:33:28
Fruits,37.59,47,1766.55,2024-11-27 10:33:28
Eggs,9.76,49,478.18,2024-11-27 10:33:28
Rice,40.66,10,406.63,2024-11-27 10:33:28
Bread,28.22,32,903.08,2024-11-27 10:33:28
Eggs,9.36,47,440.1,2024-11-27 10:33:28
Vegetables,17.69,100,1769.49,2024-11-27 10:33:28
Rice,40.82,20,816.42,2024-11-27 10:33:28
Eggs,9.4,97,911.82,2024-11-27 10:33:28
Eggs,11.54,40,461.58,2024-11-27 10:33:28
Fruits,36.81,76,2797.38,2024-11-27 10:33:28
Rice,20.08,14,281.11,2024-11-27 10:33:28
Rice,49.27,93,4581.83,2024-11-27 10:33:28
Fruits,18.12,16,289.84,2024-11-27 10:33:28
Vegetables,31.78,49,1557.07,2024-11-27 10:33:28
Milk,17.98,29,521.37,2024-11-27 10:33:28
Milk,16.04,87,1395.24,2024-11-27 10:33:28
Fruits,32.34,1,32.34,2024-11-27 10:33:28
Rice,32.39,68,2202.74,2024-11-27 10:33:28
Fruits,16.81,90,1512.53,2024-11-27 10:33:28
Eggs,7.11,63,447.71,2024-11-27 10:33:28
Vegetables,38.42,36,1383.3,2024-11-27 10:33:28
Eggs,11.06,25,276.51,2024-11-27 10:33:28
Vegetables,28.96,71,2056.17,2024-11-27 10:33:28
Rice,31.52,92,2899.54,2024-11-27 10:33:28
Fruits,20.9,39,815.17,2024-11-27 10:33:28
Milk,18.98,27,512.34,2024-11-27 10:33:28
Fruits,19.1,81,1546.92,2024-11-27 10:33:28
Bread,19.28,73,1407.36,2024-11-27 10:33:28
Milk,12.66,66,835.39,2024-11-27 10:33:28
Milk,17.44,17,296.43,2024-11-27 10:33:28
Rice,24.58,74,1818.6,2024-11-27 10:33:28
Vegetables,36.79,20,735.85,2024-11-27 10:33:28
Rice,41.04,64,2626.45,2024-11-27 10:33:28
Vegetables,10.41,75,780.75,2024-11-27 10:33:28
Milk,21.35,46,982.13,2024-11-27 10:33:28
Milk,10.47,50,523.68,2024-11-27 10:33:28
Eggs,7.26,82,595.21,2024-11-27 10:33:28
Rice,22.63,5,113.15,2024-11-27 10:33:28
Eggs,5.05,17,85.92,2024-11-27 10:33:28
Vegetables,32.09,70,2246.5,2024-11-27 10:33:28
Rice,45.02,5,225.12,2024-11-27 10:33:28
Fruits,20.77,47,976.25,2024-11-27 10:33:28
Vegetables,30.46,57,1736.05,2024-11-27 10:33:28
Bread,23.86,100,2385.71,2024-11-27 10:33:28
Bread,16.83,81,1363.5,2024-11-27 10:33:28
Bread,26.64,10,266.45,2024-11-27 10:33:28
Eggs,5.96,24,143.08,2024-11-27 10:33:28
Fruits,28.42,79,2244.89,2024-11-27 10:33:28
Vegetables,19.56,58,1134.39,2024-11-27 10:33:28
Milk,12.61,60,756.82,2024-11-27 10:33:28
Rice,24.53,69,1692.76,2024-11-27 10:33:28
Vegetables,35.8,25,895.02,2024-11-27 10:33:28
Eggs,9.61,29,278.83,2024-11-27 10:33:28
Milk,23.37,71,1659.05,2024-11-27 10:33:28
Milk,21.12,42,887.23,2024-11-27 10:33:28
Fruits,46.88,23,1078.14,2024-11-27 10:33:28
Vegetables,33.81,40,1352.22,2024-11-27 10:33:28
Eggs,8.75,56,490.15,2024-11-27 10:33:28
Milk,18.69,91,1700.77,2024-11-27 10:33:28
Eggs,10.77,84,904.38,2024-11-27 10:33:28
Vegetables,37.88,82,3106.54,2024-11-27 10:33:28
Vegetables,29.99,75,2249.23,2024-11-27 10:33:28
Rice,44.78,36,1612.12,2024-11-27 10:33:28
Fruits,32.32,55,1777.82,2024-11-27 10:33:28
Eggs,8.33,78,649.39,2024-11-27 10:33:28
Vegetables,34.78,71,2469.07,2024-11-27 10:33:28
Rice,24.73,45,1112.66,2024-11-27 10:33:28
Eggs,6.76,96,648.64,2024-11-27 10:33:28
Eggs,7.57,14,105.94,2024-11-27 10:33:28
Milk,23.94,31,742.26,2024-11-27 10:33:28
Fruits,26.93,6,161.59,2024-11-27 10:33:28
Fruits,16.61,80,1329.0,2024-11-27 10:33:28
Eggs,8.21,79,648.29,2024-11-27 10:33:28
Fruits,22.18,29,643.11,2024-11-27 10:33:28
Vegetables,22.48,16,359.6,2024-11-27 10:33:28
Eggs,9.0,90,809.67,2024-11-27 10:33:28
Bread,18.51,60,1110.58,2024-11-27 10:33:28
Vegetables,28.43,21,596.94,2024-11-27 10:33:28
Bread,19.27,55,1059.86,2024-11-27 10:33:28
Milk,18.32,50,916.2,2024-11-27 10:33:28
Bread,15.02,63,945.97,2024-11-27 10:33:28
Eggs,7.71,48,370.2,2024-11-27 10:33:28
Rice,35.83,84,3009.41,2024-11-27 10:33:28
Bread,25.68,27,693.45,2024-11-27 10:33:28
Vegetables,18.84,70,1319.05,2024-11-27 10:33:28
Rice,43.58,99,4314.05,2024-11-27 10:33:28
Vegetables,5.55,22,122.06,2024-11-27 10:33:28
Rice,34.07,5,170.35,2024-11-27 10:33:28
Milk,22.98,52,1194.91,2024-11-27 10:33:28
Bread,16.74,34,569.07,2024-11-27 10:33:28
Rice,42.96,92,3952.0,2024-11-27 10:33:28
Milk,24.4,20,487.95,2024-11-27 10:33:28
Bread,23.97,36,862.78,2024-11-27 10:33:28
Vegetables,6.32,67,423.3,2024-11-27 10:33:28
Fruits,15.66,12,187.97,2024-11-27 10:33:28
Milk,18.55,43,797.62,2024-11-27 10:33:28
Rice,30.63,68,2082.72,2024-11-27 10:33:28
Vegetables,19.57,79,1545.66,2024-11-27 10:33:28
Vegetables,26.35,62,1633.83,2024-11-27 10:33:28
Eggs,9.9,55,544.34,2024-11-27 10:33:28
Fruits,46.43,2,92.86,2024-11-27 10:33:28
Vegetables,6.52,32,208.71,2024-11-27 10:33:28
Fruits,49.79,52,2588.95,2024-11-27 10:33:28
Vegetables,29.22,72,2104.03,2024-11-27 10:33:28
Bread,25.48,38,968.32,2024-11-27 10:33:28
Eggs,6.73,98,659.84,2024-11-27 10:33:28
Fruits,25.88,71,1837.71,2024-11-27 10:33:28
Eggs,10.85,52,564.19,2024-11-27 10:33:28
Bread,16.85,61,1028.02,2024-11-27 10:33:28
Vegetables,19.72,52,1025.39,2024-11-27 10:33:28
Rice,49.25,66,3250.66,2024-11-27 10:33:28
Eggs,9.22,17,156.73,2024-11-27 10:33:28
Milk,18.06,88,1589.49,2024-11-27 10:33:28
Milk,21.0,88,1847.88,2024-11-27 10:33:28
Rice,30.46,87,2650.14,2024-11-27 10:33:28
Fruits,35.34,63,2226.44,2024-11-27 10:33:28
Fruits,22.62,48,1086.0,2024-11-27 10:33:28
Vegetables,15.44,90,1389.78,2024-11-27 10:33:28
Fruits,49.48,38,1880.4,2024-11-27 10:33:28
Rice,42.62,63,2685.24,2024-11-27 10:33:28
Eggs,6.74,97,654.13,2024-11-27 10:33:28
Fruits,48.41,58,2807.55,2024-11-27 10:33:28
Rice,22.03,1,22.03,2024-11-27 10:33:28
Milk,12.56,53,665.78,2024-11-27 10:33:28
Milk,21.55,60,1292.89,2024-11-27 10:33:28
Milk,12.45,83,1033.53,2024-11-27 10:33:28
Rice,26.03,64,1665.6,2024-11-27 10:33:28
Bread,21.15,36,761.26,2024-11-27 10:33:28
Vegetables,23.48,35,821.63,2024-11-27 10:33:28
Vegetables,14.03,57,799.95,2024-11-27 10:33:28
Fruits,34.61,58,2007.12,2024-11-27 10:33:28
Fruits,38.29,50,1914.49,2024-11-27 10:33:28
Bread,25.88,71,1837.32,2024-11-27 10:33:28
Vegetables,6.2,79,489.56,2024-11-27 10:33:28
Eggs,10.98,86,944.01,2024-11-27 10:33:28
Fruits,10.85,97,1052.02,2024-11-27 10:33:28
Rice,44.12,59,2602.81,2024-11-27 10:33:28
Fruits,18.08,88,1591.23,2024-11-27 10:33:28
Bread,22.55,37,834.39,2024-11-27 10:33:28
Rice,24.75,77,1905.45,2024-11-27 10:33:28
Milk,10.72,4,42.86,2024-11-27 10:33:28
Bread,25.0,1,25.0,2024-11-27 10:33:28
Rice,24.56,91,2235.32,2024-11-27 10:33:28
Milk,14.99,15,224.91,2024-11-27 10:33:28
Milk,17.14,68,1165.68,2024-11-27 10:33:28
Bread,28.84,13,374.89,2024-11-27 10:33:28
Fruits,23.61,92,2172.27,2024-11-27 10:33:28
Fruits,45.67,66,3014.54,2024-11-27 10:33:28
Vegetables,17.91,94,1683.48,2024-11-27 10:33:28
Eggs,8.17,7,57.17,2024-11-27 10:33:28
Milk,10.01,76,760.49,2024-11-27 10:33:28
Vegetables,39.18,27,1057.78,2024-11-27 10:33:28
Eggs,9.79,53,518.95,2024-11-27 10:33:28
Vegetables,38.34,33,1265.19,2024-11-27 10:33:28
Bread,23.82,51,1214.94,2024-11-27 10:33:28
Bread,16.57,90,1491.21,2024-11-27 10:33:28
Vegetables,26.77,68,1820.41,2024-11-27 10:33:28
Bread,27.42,41,1124.25,2024-11-27 10:33:28
Rice,25.44,5,127.21,2024-11-27 10:33:28
Eggs,11.49,46,528.76,2024-11-27 10:33:28
Milk,16.94,5,84.72,2024-11-27 10:33:28
Milk,17.64,84,1481.35,2024-11-27 10:33:28
Eggs,7.53,57,429.21,2024-11-27 10:33:28
Bread,24.02,69,1657.53,2024-11-27 10:33:28
Rice,45.46,68,3091.35,2024-11-27 10:33:28
Eggs,5.23,99,517.75,2024-11-27 10:33:28
Vegetables,19.3,75,1447.6,2024-11-27 10:33:28
Fruits,39.13,73,2856.74,2024-11-27 10:33:28
Fruits,45.17,27,1219.5,2024-11-27 10:33:28
Bread,17.8,17,302.62,2024-11-27 10:33:28
Milk,13.56,58,786.29,2024-11-27 10:33:28
Rice,23.87,3,71.62,2024-11-27 10:33:28
Rice,22.1,57,1259.9,2024-11-27 10:33:28
Bread,29.09,94,2734.38,2024-11-27 10:33:28
Vegetables,6.92,14,96.84,2024-11-27 10:33:28
Rice,27.58,68,1875.77,2024-11-27 10:33:28
Milk,19.32,47,907.98,2024-11-27 10:33:28
Rice,31.53,31,977.33,2024-11-27 10:33:28
Rice,45.79,85,3891.92,2024-11-27 10:33:28
Milk,12.58,17,213.92,2024-11-27 10:33:28
Rice,25.93,67,1737.0,2024-11-27 10:33:28
Milk,16.58,6,99.51,2024-11-27 10:33:28
Bread,19.24,71,1365.91,2024-11-27 10:33:28
Fruits,48.36,44,2127.84,2024-11-27 10:33:28
Vegetables,6.44,30,193.24,2024-11-27 10:33:28
Rice,41.69,29,1209.15,2024-11-27 10:33:28
Milk,10.34,44,454.74,2024-11-27 10:33:28
Rice,26.55,45,1194.56,2024-11-27 10:33:28
Fruits,30.3,92,2787.14,2024-11-27 10:33:28
Fruits,26.56,10,265.62,2024-11-27 10:33:28
Milk,15.9,48,763.18,2024-11-27 10:33:28
Fruits,17.99,45,809.63,2024-11-27 10:33:28
Eggs,7.35,34,249.91,2024-11-27 10:33:28
Eggs,11.83,38,449.57,2024-11-27 10:33:28
Vegetables,37.23,15,558.47,2024-11-27 10:33:28
Rice,24.73,29,717.17,2024-11-27 10:33:28
Vegetables,27.65,29,801.75,2024-11-27 10:33:28
Fruits,23.12,71,1641.44,2024-11-27 10:33:28
Milk,16.1,72,1158.86,2024-11-27 10:33:28
Fruits,30.52,37,1129.1,2024-11-27 10:33:28
Milk,11.87,38,450.88,2024-11-27 10:33:28
Milk,19.46,77,1498.78,2024-11-27 10:33:28
Fruits,46.65,53,2472.32,2024-11-27 10:33:28
Eggs,8.0,49,392.2,2024-11-27 10:33:28
Rice,28.49,26,740.83,2024-11-27 10:33:28
Eggs,10.55,42,443.13,2024-11-27 10:33:28
Rice,49.02,9,441.18,2024-11-27 10:33:28
Rice,42.13,18,758.38,2024-11-27 10:33:28
Vegetables,9.88,60,592.53,2024-11-27 10:33:28
Bread,25.55,93,2376.37,2024-11-27 10:33:28
Rice,47.52,63,2994.06,2024-11-27 10:33:28
Vegetables,39.98,40,1599.07,2024-11-27 10:33:28
Vegetables,30.02,83,2492.04,2024-11-27 10:33:28
Rice,25.78,11,283.6,2024-11-27 10:33:28
Vegetables,24.86,76,1889.67,2024-11-27 10:33:28
Eggs,11.85,87,1030.86,2024-11-27 10:33:28
Fruits,48.03,48,2305.26,2024-11-27 10:33:28
Bread,20.65,73,1507.72,2024-11-27 10:33:28
Bread,24.4,79,1927.75,2024-11-27 10:33:28
Vegetables,6.32,71,448.65,2024-11-27 10:33:28
Bread,26.94,96,2586.2,2024-11-27 10:33:28
Milk,13.93,93,1295.42,2024-11-27 10:33:28
Milk,19.82,27,535.25,2024-11-27 10:33:28
Milk,18.87,56,1056.73,2024-11-27 10:33:28
Vegetables,33.34,80,2666.95,2024-11-27 10:33:28
Bread,25.68,45,1155.75,2024-11-27 10:33:28
Fruits,32.47,75,2435.25,2024-11-27 10:33:28
Rice,22.3,66,1471.62,2024-11-27 10:33:28
Fruits,44.81,70,3136.96,2024-11-27 10:33:28
Bread,21.1,15,316.52,2024-11-27 10:33:28
Bread,27.65,70,1935.21,2024-11-27 10:33:28
Fruits,29.89,76,2271.51,2024-11-27 10:33:28
Bread,22.17,9,199.54,2024-11-27 10:33:28
Eggs,6.29,35,220.02,2024-11-27 10:33:28
Vegetables,26.93,7,188.54,2024-11-27 10:33:28
Eggs,11.24,45,505.59,2024-11-27 10:33:28
Eggs,10.29,52,535.34,2024-11-27 10:33:28
Fruits,16.83,41,690.02,2024-11-27 10:33:28
Vegetables,14.05,22,309.07,2024-11-27 10:33:28
Bread,28.07,12,336.78,2024-11-27 10:33:28
Bread,25.56,67,1712.74,2024-11-27 10:33:28
Milk,23.8,63,1499.52,2024-11-27 10:33:28
Vegetables,38.84,69,2679.78,2024-11-27 10:33:28
Eggs,7.39,68,502.24,2024-11-27 10:33:28
Fruits,12.73,88,1120.62,2024-11-27 10:33:28
Rice,38.13,88,3355.09,2024-11-27 10:33:28
Eggs,8.43,50,421.44,2024-11-27 10:33:28
Bread,18.32,80,1465.75,2024-11-27 10:33:28
Eggs,8.14,4,32.55,2024-11-27 10:33:28
Eggs,9.92,82,813.65,2024-11-27 10:33:28
Vegetables,32.91,44,1448.23,2024-11-27 10:33:28
Milk,23.97,36,863.09,2024-11-27 10:33:28
Bread,27.07,61,1651.47,2024-11-27 10:33:28
Milk,20.23,7,141.6,2024-11-27 10:33:28
Fruits,40.89,90,3679.8,2024-11-27 10:33:28
Rice,40.08,63,2525.19,2024-11-27 10:33:28
Fruits,20.03,89,1783.1,2024-11-27 10:33:28
Eggs,10.98,75,823.35,2024-11-27 10:33:28
Fruits,33.69,55,1852.7,2024-11-27 10:33:28
Rice,49.79,79,3933.12,2024-11-27 10:33:28
Vegetables,39.3,49,1925.73,2024-11-27 10:33:28
Milk,18.43,72,1327.28,2024-11-27 10:33:28
Vegetables,12.52,18,225.45,2024-11-27 10:33:28
Bread,23.28,29,675.07,2024-11-27 10:33:28
Bread,24.44,20,488.87,2024-11-27 10:33:28
Fruits,22.41,40,896.57,2024-11-27 10:33:28
Rice,37.51,37,1387.74,2024-11-27 10:33:28
Bread,25.25,54,1363.56,2024-11-27 10:33:28
Fruits,25.26,21,530.45,2024-11-27 10:33:28
Rice,41.7,64,2668.91,2024-11-27 10:33:28
Rice,45.48,32,1455.21,2024-11-27 10:33:28
Bread,15.97,78,1245.88,2024-11-27 10:33:28
Milk,23.29,52,1210.95,2024-11-27 10:33:28
Eggs,9.7,25,242.53,2024-11-27 10:33:28
Fruits,40.7,78,3174.31,2024-11-27 10:33:28
Rice,43.63,69,3010.4,2024-11-27 10:33:28
Rice,30.19,46,1388.59,2024-11-27 10:33:28
Milk,11.02,22,242.36,2024-11-27 10:33:28
Fruits,40.6,3,121.79,2024-11-27 10:33:28
Rice,21.9,28,613.27,2024-11-27 10:33:28
Bread,19.48,40,779.15,2024-11-27 10:33:28
Vegetables,16.96,9,152.62,2024-11-27 10:33:28
Eggs,7.32,54,395.02,2024-11-27 10:33:28
Eggs,11.68,54,630.47,2024-11-27 10:33:28
Milk,15.08,46,693.54,2024-11-27 10:33:28
Milk,10.42,4,41.69,2024-11-27 10:33:28
Milk,14.33,75,1074.42,2024-11-27 10:33:28
Vegetables,37.37,79,2951.92,2024-11-27 10:33:28
Milk,12.09,85,1027.75,2024-11-27 10:33:28
Milk,23.94,83,1987.02,2024-11-27 10:33:28
Vegetables,10.97,56,614.36,2024-11-27 10:33:28
Rice,20.08,53,1064.47,2024-11-27 10:33:28
Rice,27.29,22,600.41,2024-11-27 10:33:28
Vegetables,20.07,88,1766.54,2024-11-27 10:33:28
Milk,10.31,89,917.89,2024-11-27 10:33:28
Milk,22.84,50,1142.2,2024-11-27 10:33:28
